,K10 Market Cap,K10
2015-04-22,7075986564715725.0,218.90375509728082
2015-04-21,6996122700496433.0,216.43307491519025
2015-04-20,6930152750691809.0,214.392218901158
2015-04-17,7022855666566741.0,217.26008986273962
2015-04-16,7150407792758944.0,221.2060610907442
2015-04-15,7005090893847211.0,216.7105162561211
2015-04-14,7134578361440654.0,220.71635948872213
2015-04-13,7154611528659659.0,221.33610847928682
2015-04-10,7204059775084621.0,222.86584666157444
2015-04-09,7169337651287460.0,221.7916779623216
2015-04-08,7150163306138762.0,221.19849761691066
2015-04-07,7069206386780400.0,218.69400252119883
2015-04-06,7105547360349690.0,219.8182521937289
2015-04-03,6938721184306130.0,214.65729321642445
2015-04-02,6937716426878328.0,214.6262098937109
2015-04-01,6889853671131458.0,213.1455206828892
2015-03-31,6976964838105440.0,215.84040448278193
2015-03-30,6916677108368794.0,213.9753344596915
2015-03-27,6883324826866558.0,212.9435434019884
2015-03-26,6883191946962632.0,212.93943260984935
2015-03-25,7187404975124390.0,222.35061133455045
2015-03-24,7145384465587348.0,221.0506587067957
2015-03-23,7104373668066106.0,219.7819426776133
2015-03-20,7087192030817219.0,219.25040903518732
2015-03-19,7114779367587302.0,220.10385491964075
2015-03-18,7270229158315627.0,224.91287237724868
2015-03-17,7243901472967884.0,224.09839525339729
2015-03-16,7112171964563476.0,220.02319191841156
2015-03-13,7051754036985630.0,218.1540940758668
2015-03-12,7000950248566830.0,216.582420648235
2015-03-11,7130198315831698.0,220.5808577572634
2015-03-10,6882708648483400.0,212.92448121742243
2015-03-09,6879665980198430.0,212.83035278642504
2015-03-06,6987583089673276.0,216.16889226600603
2015-03-05,6892606961514738.0,213.2306968768038
2015-03-04,6961826998827673.0,215.3720980732579
2015-03-03,6870086283517943.0,212.53399388906527
2015-03-02,6891144922699858.0,213.1854670302307
2015-02-27,6582832942439808.0,203.64748252402146
2015-02-26,6664090034452507.0,206.16126380486247
2015-02-25,6684586039837301.0,206.7953312246055
2015-02-24,6627512029507334.0,205.0296812950267
2015-02-23,6626923443140801.0,205.01147270112185
2015-02-17,6675908453822453.0,206.52688015471483
2015-02-16,6661771448604215.0,206.08953569400973
2015-02-13,6599040524904568.0,204.1488826652083
2015-02-12,6517854124134877.0,201.63728829899824
2015-02-11,6569069516312932.0,203.2216951607157
2015-02-10,6672834924953214.0,206.43179701616972
2015-02-09,6757052899959952.0,209.0371766062883
2015-02-06,6654342434338752.0,205.8597106223384
2015-02-05,6588879874718092.0,203.83455130523367
2015-02-04,6595600194657863.0,204.04245210561203
2015-02-03,6625805589070496.0,204.97689060413757
2015-02-02,6635391601869675.0,205.27344489786876
2015-01-30,6621745045217318.0,204.85127302571672
2015-01-29,6601957199743928.0,204.23911334454812
2015-01-28,6692935878023308.0,207.0536430397361
2015-01-27,6793889183394305.0,210.17674925723378
2015-01-26,6741538349206413.0,208.55721619546276
2015-01-23,6729684918188074.0,208.19051672013592
2015-01-22,6688871965542768.0,206.9279212489666
2015-01-21,6771222524906972.0,209.47553019569304
2015-01-20,6664728050837702.0,206.18100157305287
2015-01-19,6526227464694957.0,201.89632718700997
2015-01-16,6399741392623631.0,197.98333556517935
2015-01-15,6487182584069412.0,200.6884290503916
2015-01-14,6533954504063617.0,202.13537200685442
2015-01-13,6507062182746358.0,201.3034272220826
2015-01-12,6400211277920824.0,197.9978720054453
2015-01-09,6391232516618909.0,197.72010373283265
2015-01-08,6387296391604733.0,197.59833519380913
2015-01-07,6349790087452882.0,196.4380346839691
2015-01-06,6294035200368403.0,194.71319334400994
2015-01-05,6476075278784117.0,200.3448118298492
2015-01-02,6463061541514949.0,199.94221695067353
2014-12-30,6444500445838960.0,199.36800818062662
2014-12-29,6455331961758715.0,199.7030935410276
2014-12-26,6564536708191773.0,203.08146754584078
2014-12-24,6523024947860719.0,201.79725365791757
2014-12-23,6503856978928078.0,201.20427056805892
2014-12-22,6533087652859051.0,202.1085549712291
2014-12-19,6451568295147640.0,199.58666020038126
2014-12-18,6154810119201856.0,190.4061058739668
2014-12-17,6155941560074643.0,190.44110829425946
2014-12-16,6217763065975978.0,192.3536274410669
2014-12-15,6189836725371697.0,191.4896940844257
2014-12-12,6249857861108415.0,193.34651671654996
2014-12-11,6338033483783246.0,196.07433067366094
2014-12-10,6397019093403610.0,197.89911811842325
2014-12-09,6550828453823187.0,202.65738698411732
2014-12-08,6411320446877897.0,198.34154688081034
2014-12-05,6332730143582847.0,195.91026576570667
2014-12-04,6323102880527602.0,195.6124353480217
2014-12-03,6310766442738291.0,195.23079350459733
2014-12-02,6296349849092968.0,194.78479965542735
2014-12-01,6297957844073200.0,194.8345448232751
2014-11-28,6262880767897911.0,193.74939526534735
2014-11-27,6153577427650665.0,190.36797114788095
2014-11-26,5857987364157238.0,181.2235537191073
2014-11-25,5806392386358389.0,179.6274039411176
2014-11-24,5946863869184595.0,183.973050275167
2014-11-21,5959123975235208.0,184.35233070876092
2014-11-20,5901516223363081.0,182.5701688727841
2014-11-19,5939835608339695.0,183.75562296991694
2014-11-18,5949433395249073.0,184.052541509243
2014-11-17,5875958328538287.0,181.77950610111822
2014-11-14,5825281830263202.0,180.21177053998622
2014-11-13,5853742661646720.0,181.09223898153323
2014-11-12,5992539126638954.0,185.3860667189307
2014-11-11,5995637664225705.0,185.48192353081782
2014-11-10,6169392592545071.0,190.8572314017276
2014-11-07,5876386277021755.0,181.79274517798228
2014-11-06,5867060955433027.0,181.5042556656588
2014-11-05,5857071137369052.0,181.19520919320684
2014-11-04,5927135090862805.0,183.36271790403777
2014-11-03,6013861459985278.0,186.04569754132666
2014-10-31,6059157480338546.0,187.44698185067463
2014-10-30,5762792843976422.0,178.2786021223681
2014-10-29,5527104742368872.0,170.9873205460421
2014-10-28,5345477549445781.0,165.36847514617943
2014-10-27,5360724435311478.0,165.84015503689372
2014-10-24,5439928437640389.0,168.29042163505093
2014-10-23,5357482945750432.0,165.73987584182572
2014-10-22,5403809540005873.0,167.17304213611354
2014-10-21,5305177059140445.0,164.1217332848975
2014-10-20,5413701249532601.0,167.4790535085107
2014-10-17,5329542674452878.0,164.87551152322033
2014-10-16,5455520064764011.0,168.7727664917324
2014-10-15,5502635247548871.0,170.2303286760827
2014-10-14,5509671519259922.0,170.44800380665944
2014-10-13,5419207261150689.0,167.6493882890795
2014-10-10,5403117566969764.0,167.1516351570803
2014-10-08,5527591792681243.0,171.00238800572765
2014-10-07,5677690910388319.0,175.64587626031388
2014-10-06,5627089929074869.0,174.08047690295
2014-10-02,5582624776908364.0,172.70489645332674
2014-10-01,5657264022647010.0,175.01394707409693
2014-09-30,5791380247165124.0,179.16298620778903
2014-09-29,5844960966539218.0,180.8205671775282
2014-09-26,5797146019647469.0,179.34135698843966
2014-09-25,5658976915576747.0,175.06693738024995
2014-09-24,5634388309656836.0,174.30626067188595
2014-09-23,5684726382623652.0,175.86352665819294
2014-09-22,5808601421942042.0,179.69574298896381
2014-09-19,5913195784614246.0,182.93148948756843
2014-09-18,5912939097495256.0,182.92354857731965
2014-09-17,5986697988249070.0,185.20536440754356
2014-09-16,5889600551167675.0,182.2015438953019
2014-09-15,5859711923827601.0,181.27690494925434
2014-09-12,5865081028319874.0,181.44300435095883
2014-09-11,5819390198018771.0,180.02950614333105
2014-09-05,5864994119984491.0,181.44031574198672
2014-09-04,5910178749070884.0,182.83815403481373
2014-09-03,5810962364054321.0,179.76878143939308
2014-09-02,5837831508715329.0,180.60000922773796
2014-09-01,5990791086687434.0,185.33198909937218
2014-08-29,6029449172872347.0,186.5279213066137
2014-08-28,6066424164507829.0,187.6717850547528
2014-08-27,6011314728746168.0,185.96691149130154
2014-08-26,5974371435352297.0,184.82402836460022
2014-08-25,6002380477360850.0,185.6905201839775
2014-08-22,6090531458100770.0,188.41757181458667
2014-08-21,6031739144097653.0,186.5987641913054
2014-08-20,6158815434096729.0,190.53001488125727
2014-08-19,6125629393502857.0,189.50336667660494
2014-08-18,6105199123199428.0,188.87133284695156
2014-08-14,6158379967040566.0,190.51654320872885
2014-08-13,6173770572473040.0,190.99266922897723
2014-08-12,6178328154073248.0,191.1336632398227
2014-08-11,6196655289412987.0,191.70063417869505
2014-08-08,6102421201315401.0,188.78539464932797
2014-08-07,6289658066191935.0,194.5777816810524
2014-08-06,6338715701201300.0,196.09543585146744
2014-08-05,6416391482451790.0,198.49842517886879
2014-08-04,6425140821000404.0,198.7690959956365
2014-08-01,6305835141336548.0,195.07823804332205
2014-07-31,6543431506675181.0,202.42855394548087
2014-07-30,6790464028490705.0,210.07078816427088
2014-07-29,6741186990968938.0,208.54634652564866
2014-07-28,6611818108282922.0,204.54417185308463
2014-07-25,6596859243827841.0,204.08140223484693
2014-07-24,6596346440171037.0,204.06553806593206
2014-07-23,6517354845690927.0,201.62184254804606
2014-07-22,6568173002966650.0,203.19396049273672
2014-07-21,6588616508250474.0,203.826403761679
2014-07-18,6545348746081959.0,202.4878659441295
2014-07-17,6485119297879125.0,200.6245989270917
2014-07-16,6444293804687082.0,199.3616154997347
2014-07-15,6440897495534283.0,199.25654678313677
2014-07-14,6276216071709772.0,194.16193817411087
2014-07-11,6265216631725711.0,193.8216578903007
2014-07-10,6372416005138518.0,197.13799338211095
2014-07-09,6380508026949901.0,197.38832935217536
2014-07-08,6324357870808498.0,195.65125991087046
2014-07-07,6310967481035471.0,195.237012854757
2014-07-04,6375063297762063.0,197.2198904138302
2014-07-03,6432614446030259.0,199.00030115243857
2014-07-02,6491732451273827.0,200.8291844075607
2014-07-01,6395932879026917.0,197.86551483162725
2014-06-30,6452037684421754.0,199.60118129560468
2014-06-27,6398916609284858.0,197.95781994720187
2014-06-26,6467797191919818.0,200.0887197240992
2014-06-25,6440364520213263.0,199.24005858066795
2014-06-24,6557679334915470.0,202.86932684340195
2014-06-23,6447749333707562.0,199.46851625081902
2014-06-20,6343887777921462.0,196.25543997320224
2014-06-19,6448687833569793.0,199.49754981979513
2014-06-18,6611959863987211.0,204.54855722828165
2014-06-17,6688955137634559.0,206.93049427296063
2014-06-16,6689372821701671.0,206.94341580833932
2014-06-13,6653911239408870.0,205.84637111293333
2014-06-12,6872126306827030.0,212.5971043484706
2014-06-11,6913220192019524.0,213.8683907900009
2014-06-10,6978439748500893.0,215.88603252645382
2014-06-09,6848902402459476.0,211.8786462468925
2014-06-05,7071087975147336.0,218.75221161406566
2014-06-03,7133642111949620.0,220.68739553755842
2014-06-02,7063941137393234.0,218.53111599621283
2014-05-30,7006051838476913.0,216.74024417970585
2014-05-29,7088222857775795.0,219.2822988487171
2014-05-28,6962496586886822.0,215.39281254737054
2014-05-27,6836847548573216.0,211.5057155242693
2014-05-26,6908088953607416.0,213.70965004813587
2014-05-23,6940356549076976.0,214.70788510011695
2014-05-22,6931366225935287.0,214.42975914873838
2014-05-21,7000069733847295.0,216.5551809161126
2014-05-20,7044705443726988.0,217.93603776409194
2014-05-19,7028173284012504.0,217.42459645364423
2014-05-16,6937423222868449.0,214.61713929158566
2014-05-15,6854871191593781.0,212.0632975803756
2014-05-14,6877586125559834.0,212.76601009918542
2014-05-13,6803689261058503.0,210.47992589293221
2014-05-12,6742398058887451.0,208.5838122998719
2014-05-09,6489944496407385.0,200.77387197435735
2014-05-08,6561356991823440.0,202.98309937529572
2014-05-07,6535283991880061.0,202.17650123635673
2014-05-02,6547144598908780.0,202.54342270979006
2014-04-30,6533613915590989.0,202.12483551206049
2014-04-29,6612562388477223.0,204.56719701401263
2014-04-28,6744765591680311.0,208.65705464055938
2014-04-25,6799003470421602.0,210.33496558857948
2014-04-24,6842211861837861.0,211.67166670385527
2014-04-23,6758259246925916.0,209.07449633243314
2014-04-22,6694027634883360.0,207.08741778960777
2014-04-21,6712929613208847.0,207.67217215514728
2014-04-18,6703101357610566.0,207.36812380275956
2014-04-17,6661785758093671.0,206.08997837446802
2014-04-16,6710342872877959.0,207.59214837800837
2014-04-15,6661236619471992.0,206.07299014176647
2014-04-14,6662474812501526.0,206.1112950623908
2014-04-11,6638594069564761.0,205.37251690678522
2014-04-10,6712996628376694.0,207.67424534617956
2014-04-09,6669171912156194.0,206.3184775166337
2014-04-08,6776282082368303.0,209.6320534051828
2014-04-07,6789631314484532.0,210.04502720200705
2014-04-04,6715679562272887.0,207.75724498152127
2014-04-03,6763605304026877.0,209.23988273666976
2014-04-02,6609911684692510.0,204.4851944541127
2014-04-01,6522142999489213.0,201.76996957412808
2014-03-31,6538584289393118.0,202.27859972282772
2014-03-28,6501824914017803.0,201.14140631084302
2014-03-27,6492278020948454.0,200.8460622307944
2014-03-26,6269317102977504.0,193.94851066856376
2014-03-25,6087129124154756.0,188.3123167141048
2014-03-24,6214730847293882.0,192.25982228051205
2014-03-21,6210304314843097.0,192.12288242531665
2014-03-20,6157755854016899.0,190.49723555696377
2014-03-19,6193749327023243.0,191.61073490126307
2014-03-18,6234223427047604.0,192.8628475781999
2014-03-17,6175036414506360.0,191.03182950322585
2014-03-14,6217973818250775.0,192.36014730425862
2014-03-13,6292362335890459.0,194.661441363895
2014-03-12,6308698175549748.0,195.16680928840702
2014-03-11,6446347647197762.0,199.4251534719813
2014-03-10,6436883893331638.0,199.1323813984812
2014-03-07,6524225420087157.0,201.83439164226132
2014-03-06,6465348486081059.0,200.01296620219375
2014-03-05,6486168217198076.0,200.6570484485277
2014-03-04,6411005536348096.0,198.3318047626106
2014-03-03,6458868573433139.0,199.81250267695117
2014-02-28,6572406728328031.0,203.3249356396199
2014-02-27,6531722276258294.0,202.06631548104718
2014-02-26,6531623930390258.0,202.0632730388924
2014-02-25,6490107218660629.0,200.7789059737788
2014-02-24,6454192518384356.0,199.66784355417607
2014-02-21,6466827641407766.0,200.05872556767966
2014-02-20,6256380581052301.0,193.5483045345603
2014-02-19,6283891910457467.0,194.39939904405801
2014-02-18,6307936391669002.0,195.14324263087556
2014-02-17,6260973930473163.0,193.69040506393586
2014-02-14,6337105846060329.0,196.04563313741502
2014-02-13,6321845284443192.0,195.5735301716544
2014-02-12,6363209360897409.0,196.8531752895678
2014-02-11,6381167321292342.0,197.40872537836265
2014-02-10,6221321535137183.0,192.46371276339775
2014-02-07,6213357042155340.0,192.2173220438527
2014-02-06,6135465855334571.0,189.80766889823016
2014-02-05,6025021982678596.0,186.3909611033857
2014-02-04,6077603932424474.0,188.01764398985495
2014-02-03,6189551995105710.0,191.48088562728063
2014-01-29,6228593092026085.0,192.6886667106426
2014-01-28,6241300738648519.0,193.0817923248108
2014-01-27,6278959999394287.0,194.24682472220732
2014-01-24,6353822478201856.0,196.56278131384138
2014-01-23,6319348353023242.0,195.4962847361171
2014-01-22,6457862980936219.0,199.78139352041728
2014-01-21,6438388359261391.0,199.1789237764841
2014-01-20,6402033008021734.0,198.05422931424116
2014-01-17,6288009105277742.0,194.52676918508106
2014-01-16,6331776084773301.0,195.88075086286122
2014-01-15,6318508590742289.0,195.47030572739396
2014-01-14,6381960168840326.0,197.43325302604626
2014-01-13,6297236514139201.0,194.81222965495587
2014-01-10,6190087212157499.0,191.4974431802603
2014-01-09,6202199245711115.0,191.87214282143427
2014-01-08,6283204810951988.0,194.37814283328098
2014-01-07,6343506949496414.0,196.24365860935592
2014-01-06,6357647483471175.0,196.68111223618882
2014-01-03,6304714480757658.0,195.04356912377776
2014-01-02,6369163507328482.0,197.03737363424244
2013-12-30,6669228862690680.0,206.32023934669652
2013-12-27,6781999495264150.0,209.80892812659388
2013-12-26,6835401855329972.0,211.46099134669063
2013-12-24,6871029516660997.0,212.56317388750907
2013-12-23,6956744937549009.0,215.21487868238432
2013-12-20,6926141415869361.0,214.26812366050774
2013-12-19,6924210306754833.0,214.20838258655195
2013-12-18,6801545818580116.0,210.4136160429823
2013-12-17,6776256611363060.0,209.63126543043998
2013-12-16,6796546908104294.0,210.25896901750474
2013-12-13,6749611577889468.0,208.8069707785611
2013-12-12,6845274978764785.0,211.7664277370304
2013-12-11,6892839571803510.0,213.23789294271216
2013-12-10,6986409686354297.0,216.1325916893417
2013-12-09,7052516249892844.0,218.1776740058238
2013-12-06,6929344955326356.0,214.36722882560733
2013-12-05,6981806150226078.0,215.99017602249774
2013-12-04,6943904250283413.0,214.8176373034245
2013-12-03,7083217757450077.0,219.12746033313795
2013-12-02,7114109769524208.0,220.08314013604462
2013-11-29,7241299160643028.0,224.0178897387758
2013-11-28,7241873080511552.0,224.03564460775357
2013-11-27,7124551803478902.0,220.40617642542003
2013-11-26,7162256008909253.0,221.5725992381511
2013-11-25,7095944683617810.0,219.52118238213885
2013-11-22,7025049796808793.0,217.32796779675843
2013-11-21,6976377341660380.0,215.82222960684715
2013-11-20,7119209445167417.0,220.24090444747551
2013-11-19,7208581659548082.0,223.00573634057747
2013-11-18,7137562347231122.0,220.8086725094884
2013-11-15,7080201278048989.0,219.03414208528199
2013-11-14,6898177509773436.0,213.40302817232381
2013-11-13,6872023884959840.0,212.59393581060993
2013-11-12,7049960551792522.0,218.09861055566898
2013-11-11,6913358064826207.0,213.87265604330975
2013-11-08,6826471041687609.0,211.18470638988532
2013-11-07,6957394594266033.0,215.2349765575824
2013-11-06,7022465802558138.0,217.24802897275913
2013-11-05,7183304304039096.0,222.22375237420903
2013-11-04,7248408344788796.0,224.23782049909508
2013-11-01,7256736543642195.0,224.49546287666777
2013-10-31,7090608348000532.0,219.35609672314308
2013-10-30,7261330571245638.0,224.63758438639886
2013-10-29,7214400165570119.0,223.18573849372333
2013-10-28,7178454150903591.0,222.07370732756453
2013-10-25,7017678977452092.0,217.0999430512945
2013-10-24,7018492885666198.0,217.12512223482497
2013-10-23,6985962889826753.0,216.1187695266299
2013-10-22,7052703912647088.0,218.18347956823126
2013-10-21,7096554823238950.0,219.54005775068
2013-10-18,7131361154187102.0,220.6168314946696
2013-10-17,7085849414433977.0,219.2088736584227
2013-10-16,7022596125511011.0,217.25206066268652
2013-10-15,7059898794019776.0,218.40606147049414
2013-10-14,6963053702443556.0,215.4100475557014
2013-10-11,6986919314119416.0,216.14835760840697
2013-10-10,6922815778274076.0,214.16524124954742
2013-10-08,6922093277537236.0,214.1428898611003
2013-10-07,6945681919122248.0,214.87263152657368
2013-10-04,6861328732624069.0,212.26306901398368
2013-10-02,6861489743835943.0,212.2680500803791
2013-10-01,6693487935675214.0,207.07072157598364
2013-09-30,6623205062761116.0,204.89644034195203
2013-09-27,6620309725569589.0,204.80686976720582
2013-09-26,6647833164510687.0,205.6583388990779
2013-09-25,6609956984087044.0,204.4865958428062
2013-09-24,6651549764132987.0,205.77331616847684
2013-09-23,6590497147052788.0,203.88458347867578
2013-09-17,6710500378974202.0,207.59702100963406
2013-09-16,6893965105474767.0,213.2727126169545
2013-09-13,6801497336301006.0,210.41211618810615
2013-09-12,6821240328706300.0,211.02288828820122
2013-09-11,6783094403633916.0,209.84280037203092
2013-09-10,6756187144738496.0,209.01039347615676
2013-09-09,6642300495459959.0,205.4871794402748
2013-09-06,6618722994366177.0,204.75778241866718
2013-09-05,6599111381344581.0,204.15107469039796
2013-09-04,6478245482870620.0,200.41194958082116
2013-09-03,6464689908005564.0,199.99259233454546
2013-09-02,6531756418168371.0,202.06737170016999
2013-08-30,6611189757444970.0,204.52473309967715
2013-08-29,6501370426335504.0,201.12734621344308
2013-08-28,6313116292044688.0,195.30348878636173
2013-08-27,6289805370679874.0,194.58233871423178
2013-08-26,6271313018987733.0,194.01025661812173
2013-08-23,6246067903585249.0,193.22927003640257
2013-08-22,6056828780656286.0,187.37494085677528
2013-08-21,6062035336379638.0,187.53601162599472
2013-08-20,6124180823056327.0,189.45855348944465
2013-08-19,6206144268894279.0,191.9941866355148
2013-08-16,6248661688839556.0,193.3095117563226
2013-08-14,6271942675427201.0,194.02973576180864
2013-08-13,6223532761121111.0,192.53211957378718
2013-08-12,5948588421614028.0,184.0264012813076
2013-08-09,5938539859426269.0,183.71553749205205
2013-08-08,5877834748741750.0,181.83755531092405
2013-08-07,5901407395813841.0,182.5668021678068
2013-08-06,6054213551941357.0,187.29403575882176
2013-08-05,6147789574531442.0,190.18891727741897
2013-08-02,6204397600092110.0,191.9401514340331
2013-08-01,6175714078562753.0,191.05279381757018
2013-07-31,6176475995922949.0,191.0763646044414
2013-07-30,6223978403255880.0,192.54590602403525
2013-07-29,6188960546184324.0,191.46258847696026
2013-07-26,6283585241540275.0,194.38991188959113
2013-07-25,6337095074303406.0,196.0452999007677
2013-07-24,6336134582196830.0,196.01558597650458
2013-07-23,6298376128685174.0,194.8474849371975
2013-07-22,6136971114515696.0,189.85423581637357
2013-07-19,6137488158029660.0,189.87023115012954
2013-07-18,6227649204530546.0,192.65946646905462
2013-07-17,6359634912833282.0,196.7425956415595
2013-07-16,6254693321408552.0,193.49610722349098
2013-07-15,6324488183342232.0,195.65529127846983
2013-07-12,6319336405366683.0,195.49591512166668
2013-07-11,6321163194976667.0,195.5524289521751
2013-07-10,6016100272180224.0,186.11495776277408
2013-07-09,5967064876313778.0,184.59799158573642
2013-07-08,5914080348270740.0,182.95885447819668
2013-07-05,6107111561608065.0,188.93049632121966
2013-07-04,6342644605465632.0,196.21698100831787
2013-07-03,6267652861444389.0,193.89702544913098
2013-07-02,6428583125977911.0,198.87558764579364
2013-07-01,6388262145652112.0,197.6282119022424
2013-06-28,6463479072816808.0,199.955133760084
2013-06-27,6445398281760858.0,199.39578376399822
2013-06-26,6075215427603616.0,187.94375285544254
2013-06-25,6242756485509757.0,193.12682752258596
2013-06-24,6317470287356503.0,195.43818462201875
2013-06-21,6375400916624600.0,197.2303350403321
2013-06-20,6396114047155674.0,197.87111947535095
2013-06-19,6586651920483993.0,203.76562698725076
2013-06-18,6672230867422696.0,206.41310980407343
2013-06-17,6570407994446315.0,203.26310251597755
2013-06-14,6584966715336914.0,203.71349323439088
2013-06-13,6528635459928834.0,201.97082127968963
2013-06-12,6663167054547651.0,206.13271036355724
2013-06-11,6684132904419242.0,206.7813129610498
2013-06-10,6853297785106996.0,212.01462244721904
2013-06-07,6861903599141564.0,212.28085316863243
2013-06-05,7305870932091673.0,226.01549150272996
2013-06-04,7396959655094428.0,228.83342555757227
2013-06-03,7359571030789919.0,227.67676560869808
2013-05-31,7388719410581661.0,228.57850414834303
2013-05-30,7416518342466936.0,229.4384959702219
2013-05-29,7266527108894269.0,224.79834523499375
2013-05-28,7133721565074128.0,220.68985351103677
2013-05-27,7156971078715323.0,221.4091038648491
2013-05-24,7142424032111306.0,220.9590743038726
2013-05-23,7132297464084163.0,220.64579731456297
2013-05-22,7251523644893280.0,224.334195878682
2013-05-21,7170121127918386.0,221.81591570994482
2013-05-20,7193085953864770.0,222.52635892360018
2013-05-16,7243995577664884.0,224.10130649006473
2013-05-15,7202153610157712.0,222.8068772646545
2013-05-14,7201441888095322.0,222.7848593268563
2013-05-13,7092066671867631.0,219.40121164354832
2013-05-10,7087045642490592.0,219.24588034450824
2013-05-09,7271439048092461.0,224.95030170430863
2013-05-08,7145331704692435.0,221.04902648803537
2013-05-07,7168379360588431.0,221.7620321411243
2013-05-06,7268214517440476.0,224.85054715253128
2013-05-03,7367584480141367.0,227.9246708496522
2013-05-02,7333570827318218.0,226.8724195120521
2013-04-30,7295886081532626.0,225.70659870573687
2013-04-29,7110076075191278.0,219.95835317830847
2013-04-26,7134050263274465.0,220.70002216662837
2013-04-25,7173830432612447.0,221.930667302377
2013-04-24,7133424802010848.0,220.68067280551506
2013-04-23,7119162348644806.0,220.23944746256504
2013-04-22,7213440645181060.0,223.15605463065543
2013-04-19,7081791373144233.0,219.08333349967023
2013-04-18,7119672386409812.0,220.2552260654468
2013-04-17,7286957441299547.0,225.43038098583898
2013-04-16,7335446857956269.0,226.93045667020536
2013-04-15,7310220493525217.0,226.1500501712804
2013-04-12,7283151971036784.0,225.31265440131102
2013-04-11,7392207666162340.0,228.68641733307933
2013-04-10,7301504333175388.0,225.880405760122
2013-04-09,7333236405481295.0,226.86207378920207
2013-04-08,7295901784012771.0,225.7070844799588
2013-04-05,7226376175138721.0,223.55623007700592
2013-04-04,7234589697068337.0,223.8103247924951
2013-04-03,7307669603838046.0,226.07113547489797
2013-04-02,7326427312098613.0,226.65142668061233
2013-04-01,7267245156178152.0,224.820558850769
2013-03-29,7336226149784091.0,226.95456495614778
2013-03-28,7255417929078846.0,224.4546700237132
2013-03-27,7227819640429347.0,223.60088533031663
2013-03-26,7249922063600575.0,224.28464912560946
2013-03-25,7183381369099332.0,222.22613647018187
2013-03-22,6994889912940841.0,216.3949372190982
2013-03-21,7001383880689852.0,216.59583555500345
2013-03-20,7016086320246717.0,217.05067237509255
2013-03-19,7087172288992374.0,219.24979829920704
2013-03-18,6945143323403667.0,214.85596945066408
2013-03-15,7110671666521651.0,219.97677847879902
2013-03-14,7297825957027556.0,225.7666109777187
2013-03-13,7330775190639577.0,226.78593328695183
2013-03-12,7175208356892809.0,221.97329496941003
2013-03-11,7241780563941751.0,224.03278250162137
2013-03-08,7201754095902311.0,222.79451783322787
2013-03-07,7299952930782876.0,225.83241134884355
2013-03-06,7488424273301358.0,231.6629883614186
2013-03-05,7442111035116659.0,230.2302352524883
2013-03-04,7390220510927754.0,228.62494240815772
2013-02-28,7413230860989557.0,229.33679396250474
2013-02-27,7332451659385332.0,226.83779676922288
2013-02-26,7332503368284709.0,226.83939644329544
2013-02-25,7346676214691678.0,227.27784969225624
2013-02-22,7348349209307954.0,227.32960569834964
2013-02-21,7441764811577627.0,230.2195244304561
2013-02-20,7418757843058025.0,229.50777748799308
2013-02-19,7165502657932929.0,221.67303804710951
2013-02-18,7155765441735365.0,221.37180610293515
2013-02-15,7193944983499661.0,222.55293399000226
2013-02-14,7156180064648747.0,221.38463293801442
2013-02-13,7141712213217770.0,220.93705337049192
2013-02-12,7049848016086654.0,218.095129134616
2013-02-08,7021488278836645.0,217.2177881559664
2013-02-07,6821659811118984.0,211.0358654574615
2013-02-06,6853159879808237.0,212.01035618873055
2013-02-05,6891711087378560.0,213.20298198352208
2013-02-04,6903585862509158.0,213.57034176342694
2013-02-01,6922987884431469.0,214.1705655507999
2013-01-31,6954657145816007.0,215.15029045203153
2013-01-30,6916378029310207.0,213.96608210620033
2013-01-29,6771045048435838.0,209.47003975762942
2013-01-28,6596086035244460.0,204.05748214104415
2013-01-25,6808628820180805.0,210.6327368162583
2013-01-24,6978804896168082.0,215.89732878808206
2013-01-23,7074773183621199.0,218.86621776230615
2013-01-22,7107312244470321.0,219.87285090696616
2013-01-21,6983889531784639.0,216.05462781904913
2013-01-18,7105565257136093.0,219.81880585133013
2013-01-17,7053565968228748.0,218.21014824576505
2013-01-16,7160856673257940.0,221.5293091858153
2013-01-15,7254992247686093.0,224.44150108189902
2013-01-14,7444168686723942.0,230.29389106350445
2013-01-11,7353807320363027.0,227.49845862009644
2013-01-10,7340804291021908.0,227.09619500294878
2013-01-09,7199543116590654.0,222.7261186539279
2013-01-08,7200580960903048.0,222.75822555734152
2013-01-07,7294905129965711.0,225.67625184461687
2013-01-04,7316574290198519.0,226.34661215429009
2013-01-03,7402091444520706.0,228.9921833456922
2013-01-02,7559759339483431.0,233.86982040025194
2012-12-28,7304393559262653.0,225.96978728085313
2012-12-27,7182753105385325.0,222.20670041205346
2012-12-26,7061322299347071.0,218.45009923946046
2012-12-24,7080192904836449.0,219.03388305035443
2012-12-21,6929716605090268.0,214.37872623705056
2012-12-20,7216099851619438.0,223.23832022989248
2012-12-18,7273954967059324.0,225.0281345413738
2012-12-17,7216889079114788.0,223.26273588709844
2012-12-14,7275450567260020.0,225.0744026478862
2012-12-13,7360615523362674.0,227.7090781836664
2012-12-12,7156620481995660.0,221.39825775346137
2012-12-11,7091405968514095.0,219.38077202798775
2012-12-10,7160927866480065.0,221.53151162974564
2012-12-07,7108248848045022.0,219.90182581211394
2012-12-06,6985172304338579.0,216.09431185835936
